date,2015_2ScienceCenter
2015-05-15 02:02:01,18.86
2015-05-15 03:02:01,18.735
2015-05-15 04:02:01,18.548
2015-05-15 05:02:01,18.422
2015-05-15 06:02:01,18.047
2015-05-15 07:02:01,17.984
2015-05-15 08:02:01,18.047
2015-05-15 09:02:01,17.984
2015-05-15 10:02:01,17.922
2015-05-15 11:02:01,17.421
2015-05-15 12:02:01,17.546
2015-05-15 13:02:01,19.298
2015-05-15 14:02:01,20.549
2015-05-15 15:02:01,20.799
2015-05-15 16:02:01,18.798
2015-05-15 17:02:01,19.236
2015-05-15 18:02:01,19.924
2015-05-15 19:02:01,19.799
2015-05-15 20:02:01,18.798
2015-05-15 21:02:01,17.484
2015-05-15 22:02:01,15.982000000000001
2015-05-15 23:02:01,14.542
2015-05-16 00:02:01,13.29
2015-05-16 01:02:01,12.163
2015-05-16 02:02:01,11.161
2015-05-16 03:02:01,10.158
2015-05-16 04:02:01,9.281
2015-05-16 05:02:01,8.467
2015-05-16 06:02:01,7.777
2015-05-16 07:02:01,7.212999999999999
2015-05-16 08:02:01,7.5889999999999995
2015-05-16 09:02:01,12.288
2015-05-16 10:02:01,15.919
2015-05-16 11:02:01,16.608
2015-05-16 12:02:01,17.546
2015-05-16 13:02:01,18.235
2015-05-16 14:02:01,18.548
2015-05-16 15:02:01,18.61
2015-05-16 16:02:01,18.485
2015-05-16 17:02:01,18.235
2015-05-16 18:02:01,18.485
2015-05-16 19:02:01,18.235
2015-05-16 20:02:01,17.484
2015-05-16 21:02:01,16.545
2015-05-16 22:02:01,15.419
2015-05-16 23:02:01,14.292
2015-05-17 00:02:01,13.29
2015-05-17 01:02:01,12.350999999999999
2015-05-17 02:02:01,11.474
2015-05-17 03:02:01,10.722000000000001
2015-05-17 04:02:01,10.284
2015-05-17 05:02:01,10.033
2015-05-17 06:02:01,9.908
2015-05-17 07:02:01,9.782
2015-05-17 08:02:01,9.845
2015-05-17 09:02:01,10.158
2015-05-17 10:02:01,11.411
2015-05-17 11:02:01,13.54
2015-05-17 12:02:01,15.481
2015-05-17 13:02:01,16.921
2015-05-17 14:02:01,17.546
2015-05-17 15:02:01,17.609
2015-05-17 16:02:01,17.672
2015-05-17 17:02:01,17.546
2015-05-17 18:02:01,17.859
2015-05-17 19:02:01,17.984
2015-05-17 20:02:01,17.421
2015-05-17 21:02:01,16.357
2015-05-17 22:02:01,15.106
2015-05-17 23:02:01,14.040999999999999
2015-05-18 00:02:01,13.227
2015-05-18 01:02:01,12.538
2015-05-18 02:02:01,11.912
2015-05-18 03:02:01,11.474
2015-05-18 04:02:01,11.161
2015-05-18 05:02:01,10.91
2015-05-18 06:02:01,10.722000000000001
2015-05-18 07:02:01,10.597000000000001
2015-05-18 08:02:01,10.597000000000001
2015-05-18 09:02:01,12.288
2015-05-18 10:02:01,15.168
2015-05-18 11:02:01,15.857000000000001
2015-05-18 12:02:01,16.67
2015-05-18 13:02:01,17.296
2015-05-18 14:02:01,17.046
2015-05-18 15:02:01,16.733
2015-05-18 16:02:01,16.795
2015-05-18 17:02:01,16.983
2015-05-18 18:02:01,16.983
2015-05-18 19:02:01,16.858
2015-05-18 20:02:01,16.608
2015-05-18 21:02:01,16.044
2015-05-18 22:02:01,15.231
2015-05-18 23:02:01,14.417
2015-05-19 00:02:01,13.478
2015-05-19 01:02:01,12.664000000000001
2015-05-19 02:02:01,11.85
2015-05-19 03:02:01,11.161
2015-05-19 04:02:01,10.659
2015-05-19 05:02:01,10.345999999999998
2015-05-19 06:02:01,10.158
2015-05-19 07:02:01,10.033
2015-05-19 08:02:01,10.096
2015-05-19 09:02:01,10.785
2015-05-19 10:02:01,13.29
2015-05-19 11:02:01,15.794
2015-05-19 12:02:01,17.484
2015-05-19 13:02:01,19.048
2015-05-19 14:02:01,20.424
2015-05-19 15:02:01,22.113000000000003
2015-05-19 16:02:01,22.363000000000003
2015-05-19 17:02:01,23.301
2015-05-19 18:02:01,23.238000000000003
2015-05-19 19:02:01,22.613000000000003
2015-05-19 20:02:01,20.925
2015-05-19 21:02:01,19.111
2015-05-19 22:02:01,17.546
2015-05-19 23:02:01,16.42
2015-05-20 00:02:01,15.669
2015-05-20 01:02:01,15.106
2015-05-20 02:02:01,14.605
2015-05-20 03:02:01,14.229000000000001
2015-05-20 04:02:01,13.915999999999999
2015-05-20 05:02:01,13.665999999999999
2015-05-20 06:02:01,13.54
2015-05-20 07:02:01,13.478
2015-05-20 08:02:01,13.54
2015-05-20 09:02:01,13.728
2015-05-20 10:02:01,13.853
2015-05-20 11:02:01,14.104000000000001
2015-05-20 12:02:01,14.605
2015-05-20 13:02:01,15.106
2015-05-20 14:02:01,15.731
2015-05-20 15:02:01,16.232
2015-05-20 16:02:01,16.983
2015-05-20 17:02:01,18.548
2015-05-20 18:02:01,18.798
2015-05-20 19:02:01,18.61
2015-05-20 20:02:01,17.859
2015-05-20 21:02:01,16.733
2015-05-20 22:02:01,15.669
2015-05-20 23:02:01,14.918
2015-05-21 00:02:01,14.292
2015-05-21 01:02:01,13.915999999999999
2015-05-21 02:02:01,13.665999999999999
2015-05-21 03:02:01,13.415
2015-05-21 04:02:01,13.165
2015-05-21 05:02:01,13.039000000000001
2015-05-21 06:02:01,12.977
2015-05-21 07:02:01,12.852
2015-05-21 08:02:01,12.852
2015-05-21 09:02:01,12.977
2015-05-21 10:02:01,13.415
2015-05-21 11:02:01,14.354000000000001
2015-05-21 12:02:01,15.669
2015-05-21 13:02:01,17.296
2015-05-21 14:02:01,18.735
2015-05-21 15:02:01,19.924
2015-05-21 16:02:01,20.737
2015-05-21 17:02:01,22.238000000000003
2015-05-21 18:02:01,23.113000000000003
2015-05-21 19:02:01,22.8
2015-05-21 20:02:01,21.487
2015-05-21 21:02:01,19.861
2015-05-21 22:02:01,18.297
2015-05-21 23:02:01,17.046
2015-05-22 00:02:01,16.17
2015-05-22 01:02:01,15.606
2015-05-22 02:02:01,15.043
2015-05-22 03:02:01,14.417
2015-05-22 04:02:01,13.979000000000001
2015-05-22 05:02:01,13.665999999999999
2015-05-22 06:02:01,13.603
2015-05-22 07:02:01,13.603
2015-05-22 08:02:01,13.790999999999999
2015-05-22 09:02:01,14.229000000000001
2015-05-22 10:02:01,14.918
2015-05-22 11:02:01,15.669
2015-05-22 12:02:01,16.483
2015-05-22 13:02:01,17.234
2015-05-22 14:02:01,17.922
2015-05-22 15:02:01,18.235
2015-05-22 16:02:01,18.422
2015-05-22 17:02:01,18.548
2015-05-22 18:02:01,19.423
2015-05-22 19:02:01,19.361
2015-05-22 20:02:01,18.735
2015-05-22 21:02:01,17.672
2015-05-22 22:02:01,16.67
2015-05-22 23:02:01,15.919
2015-05-23 00:02:01,15.356
2015-05-23 01:02:01,14.918
2015-05-23 02:02:01,14.605
2015-05-23 03:02:01,14.354000000000001
2015-05-23 04:02:01,13.979000000000001
2015-05-23 05:02:01,13.665999999999999
2015-05-23 06:02:01,13.29
2015-05-23 07:02:01,12.977
2015-05-23 08:02:01,12.914000000000001
2015-05-23 09:02:01,12.977
2015-05-23 10:02:01,13.165
2015-05-23 11:02:01,13.54
2015-05-23 12:02:01,14.229000000000001
2015-05-23 13:02:01,15.168
2015-05-23 14:02:01,16.357
2015-05-23 15:02:01,17.609
2015-05-23 16:02:01,19.173
2015-05-23 17:02:01,21.925
2015-05-23 18:02:01,23.613000000000003
2015-05-23 19:02:01,24.113000000000003
2015-05-23 20:02:01,23.301
2015-05-23 21:02:01,21.362
2015-05-23 22:02:01,19.173
2015-05-23 23:02:01,17.546
2015-05-24 00:02:01,16.357
2015-05-24 01:02:01,15.481
2015-05-24 02:02:01,14.918
2015-05-24 03:02:01,14.417
2015-05-24 04:02:01,14.040999999999999
2015-05-24 05:02:01,13.665999999999999
2015-05-24 06:02:01,13.415
2015-05-24 07:02:01,13.165
2015-05-24 08:02:01,13.227
2015-05-24 09:02:01,13.415
2015-05-24 10:02:01,13.665999999999999
2015-05-24 11:02:01,14.040999999999999
2015-05-24 12:02:01,14.417
2015-05-24 13:02:01,14.98
2015-05-24 14:02:01,15.857000000000001
2015-05-24 15:02:01,16.733
2015-05-24 16:02:01,17.859
2015-05-24 17:02:01,18.923
2015-05-24 18:02:01,18.798
2015-05-24 19:02:01,18.047
2015-05-24 20:02:01,16.983
2015-05-24 21:02:01,15.857000000000001
2015-05-24 22:02:01,14.98
2015-05-24 23:02:01,14.292
2015-05-25 00:02:01,13.915999999999999
2015-05-25 01:02:01,13.603
2015-05-25 02:02:01,13.415
2015-05-25 03:02:01,13.165
2015-05-25 04:02:01,12.914000000000001
2015-05-25 05:02:01,12.664000000000001
2015-05-25 06:02:01,12.350999999999999
2015-05-25 07:02:01,12.163
2015-05-25 08:02:01,12.163
2015-05-25 09:02:01,12.288
2015-05-25 10:02:01,12.538
2015-05-25 11:02:01,12.914000000000001
2015-05-25 12:02:01,13.603
2015-05-25 13:02:01,14.48
2015-05-25 14:02:01,15.606
2015-05-25 15:02:01,16.608
2015-05-25 16:02:01,17.797
2015-05-25 17:02:01,18.61
2015-05-25 18:02:01,18.422
2015-05-25 19:02:01,17.797
2015-05-25 20:02:01,16.983
2015-05-25 21:02:01,16.107
2015-05-25 22:02:01,15.293
2015-05-25 23:02:01,14.667
2015-05-26 00:02:01,14.229000000000001
2015-05-26 01:02:01,13.790999999999999
2015-05-26 02:02:01,13.353
2015-05-26 03:02:01,13.039000000000001
2015-05-26 04:02:01,12.852
2015-05-26 05:02:01,12.725999999999999
2015-05-26 06:02:01,12.664000000000001
2015-05-26 07:02:01,12.664000000000001
2015-05-26 08:02:01,12.725999999999999
2015-05-26 09:02:01,12.977
2015-05-26 10:02:01,13.54
2015-05-26 11:02:01,17.672
2015-05-26 12:02:01,20.362000000000002
2015-05-26 13:02:01,22.175
2015-05-26 14:02:01,23.863000000000003
2015-05-26 15:02:01,24.738000000000003
2015-05-26 16:02:01,23.363000000000003
2015-05-26 17:02:01,21.237
2015-05-26 18:02:01,22.05
2015-05-26 19:02:01,21.425
2015-05-26 20:02:01,20.862
2015-05-26 21:02:01,19.861
2015-05-26 22:02:01,18.735
2015-05-26 23:02:01,17.672
2015-05-27 00:02:01,16.858
2015-05-27 01:02:01,16.17
2015-05-27 02:02:01,15.606
2015-05-27 03:02:01,15.168
2015-05-27 04:02:01,14.793
2015-05-27 05:02:01,14.417
2015-05-27 06:02:01,13.915999999999999
2015-05-27 07:02:01,13.54
2015-05-27 08:02:01,13.353
2015-05-27 09:02:01,13.102
2015-05-27 10:02:01,13.603
2015-05-27 11:02:01,13.665999999999999
2015-05-27 12:02:01,15.857000000000001
2015-05-27 13:02:01,21.237
2015-05-27 14:02:01,23.738000000000003
2015-05-27 15:02:01,25.363000000000003
2015-05-27 16:02:01,25.676
2015-05-27 17:02:01,25.988000000000003
2015-05-27 18:02:01,27.051
2015-05-27 19:02:01,29.112
2015-05-27 20:02:01,28.675
2015-05-27 21:02:01,24.113000000000003
2015-05-27 22:02:01,21.863000000000003
2015-05-27 23:02:01,19.736
2015-05-28 00:02:01,18.235
2015-05-28 01:02:01,16.858
2015-05-28 02:02:01,15.419
2015-05-28 03:02:01,13.979000000000001
2015-05-28 04:02:01,12.600999999999999
2015-05-28 05:02:01,11.411
2015-05-28 06:02:01,10.284
2015-05-28 07:02:01,9.469
2015-05-28 08:02:01,9.281
2015-05-28 09:02:01,10.534
2015-05-28 10:02:01,11.975
2015-05-28 11:02:01,15.606
2015-05-28 12:02:01,19.111
2015-05-28 13:02:01,22.363000000000003
2015-05-28 14:02:01,22.363000000000003
2015-05-28 15:02:01,25.613000000000003
2015-05-28 16:02:01,27.988000000000003
2015-05-28 17:02:01,30.736
2015-05-28 18:02:01,27.55
2015-05-28 19:02:01,26.176
2015-05-28 20:02:01,25.113000000000003
2015-05-28 21:02:01,24.176
2015-05-28 22:02:01,23.926
2015-05-28 23:02:01,23.176
2015-05-29 00:02:01,22.3
2015-05-29 01:02:01,21.425
2015-05-29 02:02:01,20.487
2015-05-29 03:02:01,19.611
2015-05-29 04:02:01,18.735
2015-05-29 05:02:01,17.984
2015-05-29 06:02:01,17.359
2015-05-29 07:02:01,16.858
2015-05-29 08:02:01,16.67
2015-05-29 09:02:01,16.733
2015-05-29 10:02:01,17.609
2015-05-29 11:02:01,18.923
2015-05-29 12:02:01,20.799
2015-05-29 13:02:01,24.301
2015-05-29 14:02:01,26.113000000000003
2015-05-29 15:02:01,26.551
2015-05-29 16:02:01,26.988000000000003
2015-05-29 17:02:01,27.363000000000003
2015-05-29 18:02:01,27.613000000000003
2015-05-29 19:02:01,27.8
2015-05-29 20:02:01,27.425
2015-05-29 21:02:01,26.863000000000003
2015-05-29 22:02:01,25.551
2015-05-29 23:02:01,23.926
2015-05-30 00:02:01,22.488000000000003
2015-05-30 01:02:01,21.3
2015-05-30 02:02:01,20.049
2015-05-30 03:02:01,19.173
2015-05-30 04:02:01,18.297
2015-05-30 05:02:01,17.672
2015-05-30 06:02:01,17.046
2015-05-30 07:02:01,16.545
2015-05-30 08:02:01,16.545
2015-05-30 09:02:01,17.296
2015-05-30 10:02:01,18.297
2015-05-30 11:02:01,19.111
2015-05-30 12:02:01,20.987
2015-05-30 13:02:01,22.988000000000003
2015-05-30 14:02:01,24.863000000000003
2015-05-30 15:02:01,25.926
2015-05-30 16:02:01,26.613000000000003
2015-05-30 17:02:01,26.863000000000003
2015-05-30 18:02:01,26.676
2015-05-30 19:02:01,26.238000000000003
2015-05-30 20:02:01,25.488000000000003
2015-05-30 21:02:01,24.926
2015-05-30 22:02:01,24.176
2015-05-30 23:02:01,22.738000000000003
2015-05-31 00:02:01,21.55
2015-05-31 01:02:01,20.174
2015-05-31 02:02:01,18.923
2015-05-31 03:02:01,17.609
2015-05-31 04:02:01,16.545
2015-05-31 05:02:01,15.982000000000001
2015-05-31 06:02:01,15.419
2015-05-31 07:02:01,15.168
2015-05-31 08:02:01,15.544
2015-05-31 09:02:01,16.295
2015-05-31 10:02:01,18.235
2015-05-31 11:02:01,21.175
2015-05-31 12:02:01,21.3
2015-05-31 13:02:01,22.488000000000003
2015-05-31 14:02:01,23.988000000000003
2015-05-31 15:02:01,25.676
2015-05-31 16:02:01,19.861
2015-05-31 17:02:01,20.424
2015-05-31 18:02:01,20.111
2015-05-31 19:02:01,19.548
2015-05-31 20:02:01,18.61
2015-05-31 21:02:01,17.672
2015-05-31 22:02:01,16.858
2015-05-31 23:02:01,14.793
2015-06-01 00:02:01,13.165
2015-06-01 01:02:01,12.163
2015-06-01 02:02:01,11.599
2015-06-01 03:02:01,11.411
2015-06-01 04:02:01,11.411
2015-06-01 05:02:01,11.536
2015-06-01 06:02:01,11.724
2015-06-01 07:02:01,11.912
2015-06-01 08:02:01,12.225
2015-06-01 09:02:01,12.914000000000001
2015-06-01 10:02:01,13.790999999999999
2015-06-01 11:02:01,17.046
2015-06-01 12:02:01,16.67
2015-06-01 13:02:01,16.044
2015-06-01 14:02:01,15.606
2015-06-01 15:02:01,15.419
2015-06-01 16:02:01,15.231
2015-06-01 17:02:01,14.98
2015-06-01 18:02:01,14.48
2015-06-01 19:02:01,14.165999999999999
2015-06-01 20:02:01,13.790999999999999
2015-06-01 21:02:01,13.29
2015-06-01 22:02:01,12.725999999999999
2015-06-01 23:02:01,12.725999999999999
2015-06-02 00:02:01,12.538
2015-06-02 01:02:01,12.350999999999999
2015-06-02 02:02:01,12.288
2015-06-02 03:02:01,11.975
2015-06-02 04:02:01,11.85
2015-06-02 05:02:01,11.536
2015-06-02 06:02:01,11.286
2015-06-02 07:02:01,11.349
2015-06-02 08:02:01,11.724
2015-06-02 09:02:01,12.225
2015-06-02 10:02:01,12.852
2015-06-02 11:02:01,17.359
2015-06-02 12:02:01,16.921
2015-06-02 13:02:01,26.801
2015-06-02 14:02:01,29.737
2015-06-02 15:02:01,16.17
2015-06-02 16:02:01,16.733
2015-06-02 17:02:01,16.921
2015-06-02 18:02:01,16.67
2015-06-02 19:02:01,16.42
2015-06-02 20:02:01,16.107
2015-06-02 21:02:01,15.794
2015-06-02 22:02:01,15.606
2015-06-02 23:02:01,15.481
2015-06-03 00:02:01,15.356
2015-06-03 01:02:01,15.168
2015-06-03 02:02:01,14.98
2015-06-03 03:02:01,14.73
2015-06-03 04:02:01,14.417
2015-06-03 05:02:01,14.165999999999999
2015-06-03 06:02:01,13.915999999999999
2015-06-03 07:02:01,13.728
2015-06-03 08:02:01,13.603
2015-06-03 09:02:01,13.665999999999999
2015-06-03 10:02:01,13.790999999999999
2015-06-03 11:02:01,13.915999999999999
2015-06-03 12:02:01,14.165999999999999
2015-06-03 13:02:01,14.542
2015-06-03 14:02:01,15.043
2015-06-03 15:02:01,15.544
2015-06-03 16:02:01,15.857000000000001
2015-06-03 17:02:01,16.107
2015-06-03 18:02:01,16.232
2015-06-03 19:02:01,16.107
2015-06-03 20:02:01,15.857000000000001
2015-06-03 21:02:01,15.606
2015-06-03 22:02:01,15.356
2015-06-03 23:02:01,15.168
2015-06-04 00:02:01,14.98
2015-06-04 01:02:01,14.793
2015-06-04 02:02:01,14.667
2015-06-04 03:02:01,14.417
2015-06-04 04:02:01,14.165999999999999
2015-06-04 05:02:01,13.979000000000001
2015-06-04 06:02:01,13.790999999999999
2015-06-04 07:02:01,13.603
2015-06-04 08:02:01,13.603
2015-06-04 09:02:01,13.665999999999999
2015-06-04 10:02:01,13.790999999999999
2015-06-04 11:02:01,14.040999999999999
2015-06-04 12:02:01,14.292
2015-06-04 13:02:01,14.855
2015-06-04 14:02:01,15.481
2015-06-04 15:02:01,16.295
2015-06-04 16:02:01,16.983
2015-06-04 17:02:01,17.421
2015-06-04 18:02:01,17.296
2015-06-04 19:02:01,17.108
2015-06-04 20:02:01,16.795
2015-06-04 21:02:01,16.483
2015-06-04 22:02:01,16.232
2015-06-04 23:02:01,16.044
2015-06-05 00:02:01,15.919
2015-06-05 01:02:01,15.857000000000001
2015-06-05 02:02:01,15.731
2015-06-05 03:02:01,15.544
2015-06-05 04:02:01,15.356
2015-06-05 05:02:01,15.106
2015-06-05 06:02:01,14.918
2015-06-05 07:02:01,14.667
2015-06-05 08:02:01,14.605
2015-06-05 09:02:01,14.605
2015-06-05 10:02:01,14.793
2015-06-05 11:02:01,14.98
2015-06-05 12:02:01,15.293
2015-06-05 13:02:01,15.794
2015-06-05 14:02:01,16.608
2015-06-05 15:02:01,17.421
2015-06-05 16:02:01,18.235
2015-06-05 17:02:01,18.673
2015-06-05 18:02:01,18.673
2015-06-05 19:02:01,18.548
2015-06-05 20:02:01,18.297
2015-06-05 21:02:01,17.984
2015-06-05 22:02:01,17.672
2015-06-05 23:02:01,17.421
2015-06-06 00:02:01,17.296
2015-06-06 01:02:01,17.171
2015-06-06 02:02:01,17.046
2015-06-06 03:02:01,16.858
2015-06-06 04:02:01,16.67
2015-06-06 05:02:01,16.42
2015-06-06 06:02:01,16.17
2015-06-06 07:02:01,15.919
2015-06-06 08:02:01,15.794
2015-06-06 09:02:01,15.794
2015-06-06 10:02:01,15.857000000000001
2015-06-06 11:02:01,16.044
2015-06-06 12:02:01,16.295
2015-06-06 13:02:01,16.795
2015-06-06 14:02:01,17.609
2015-06-06 15:02:01,18.36
2015-06-06 16:02:01,19.048
2015-06-06 17:02:01,19.423
2015-06-06 18:02:01,19.423
2015-06-06 19:02:01,19.298
2015-06-06 20:02:01,19.111
2015-06-06 21:02:01,18.735
2015-06-06 22:02:01,18.422
2015-06-06 23:02:01,18.11
2015-06-07 00:02:01,17.859
2015-06-07 01:02:01,17.672
2015-06-07 02:02:01,17.484
2015-06-07 03:02:01,17.296
2015-06-07 04:02:01,17.108
2015-06-07 05:02:01,16.858
2015-06-07 06:02:01,16.545
2015-06-07 07:02:01,16.295
2015-06-07 08:02:01,16.17
2015-06-07 09:02:01,16.17
2015-06-07 10:02:01,16.232
2015-06-07 11:02:01,16.357
2015-06-07 12:02:01,16.608
2015-06-07 13:02:01,17.171
2015-06-07 14:02:01,17.859
2015-06-07 15:02:01,18.735
2015-06-07 16:02:01,19.423
2015-06-07 17:02:01,19.861
2015-06-07 18:02:01,19.924
2015-06-07 19:02:01,19.861
2015-06-07 20:02:01,19.736
2015-06-07 21:02:01,19.486
2015-06-07 22:02:01,19.173
2015-06-07 23:02:01,18.86
2015-06-08 00:02:01,18.673
2015-06-08 01:02:01,18.485
2015-06-08 02:02:01,18.36
2015-06-08 03:02:01,18.235
2015-06-08 04:02:01,18.047
2015-06-08 05:02:01,17.797
2015-06-08 06:02:01,17.546
2015-06-08 07:02:01,17.296
2015-06-08 08:02:01,17.171
2015-06-08 09:02:01,17.171
2015-06-08 10:02:01,17.234
2015-06-08 11:02:01,17.359
2015-06-08 12:02:01,17.609
2015-06-08 13:02:01,18.11
2015-06-08 14:02:01,18.86
2015-06-08 15:02:01,19.674
2015-06-08 16:02:01,20.362000000000002
2015-06-08 17:02:01,20.799
2015-06-08 18:02:01,20.799
2015-06-08 19:02:01,20.799
2015-06-08 20:02:01,20.737
2015-06-08 21:02:01,20.549
2015-06-08 22:02:01,20.237000000000002
2015-06-08 23:02:01,19.924
2015-06-09 00:02:01,19.736
2015-06-09 01:02:01,19.548
2015-06-09 02:02:01,19.361
2015-06-09 03:02:01,19.236
2015-06-09 04:02:01,19.048
2015-06-09 05:02:01,18.798
2015-06-09 06:02:01,18.548
2015-06-09 07:02:01,18.297
2015-06-09 08:02:01,18.172
2015-06-09 09:02:01,18.11
2015-06-09 10:02:01,18.172
2015-06-09 11:02:01,18.172
2015-06-09 12:02:01,18.485
2015-06-09 13:02:01,18.798
2015-06-09 14:02:01,19.361
2015-06-09 15:02:01,19.924
2015-06-09 16:02:01,20.299
2015-06-09 17:02:01,20.612
2015-06-09 18:02:01,20.674
2015-06-09 19:02:01,20.674
2015-06-09 20:02:01,20.674
2015-06-09 21:02:01,20.487
2015-06-09 22:02:01,20.174
2015-06-09 23:02:01,19.861
2015-06-10 00:02:01,19.611
2015-06-10 01:02:01,19.361
2015-06-10 02:02:01,19.173
2015-06-10 03:02:01,18.985
2015-06-10 04:02:01,18.798
2015-06-10 05:02:01,18.61
2015-06-10 06:02:01,18.422
2015-06-10 07:02:01,18.235
2015-06-10 08:02:01,18.11
2015-06-10 09:02:01,18.047
2015-06-10 10:02:01,18.047
2015-06-10 11:02:01,18.11
2015-06-10 12:02:01,18.297
2015-06-10 13:02:01,18.422
2015-06-10 14:02:01,18.86
2015-06-10 15:02:01,19.611
2015-06-10 16:02:01,20.049
2015-06-10 17:02:01,20.299
2015-06-10 18:02:01,20.111
2015-06-10 19:02:01,19.924
2015-06-10 20:02:01,19.861
2015-06-10 21:02:01,19.674
2015-06-10 22:02:01,19.486
2015-06-10 23:02:01,19.173
2015-06-11 00:02:01,18.923
2015-06-11 01:02:01,18.673
2015-06-11 02:02:01,18.485
2015-06-11 03:02:01,18.297
2015-06-11 04:02:01,18.11
2015-06-11 05:02:01,17.922
2015-06-11 06:02:01,17.672
2015-06-11 07:02:01,17.484
2015-06-11 08:02:01,17.359
2015-06-11 09:02:01,17.296
2015-06-11 10:02:01,17.421
2015-06-11 11:02:01,17.484
2015-06-11 12:02:01,17.734
2015-06-11 13:02:01,18.235
2015-06-11 14:02:01,18.985
2015-06-11 15:02:01,19.799
2015-06-11 16:02:01,20.362000000000002
2015-06-11 17:02:01,20.737
2015-06-11 18:02:01,20.549
2015-06-11 19:02:01,20.487
2015-06-11 20:02:01,20.549
2015-06-11 21:02:01,20.424
2015-06-11 22:02:01,20.237000000000002
2015-06-11 23:02:01,19.986
2015-06-12 00:02:01,19.674
2015-06-12 01:02:01,19.423
2015-06-12 02:02:01,19.173
2015-06-12 03:02:01,18.985
2015-06-12 04:02:01,18.798
2015-06-12 05:02:01,18.548
2015-06-12 06:02:01,18.36
2015-06-12 07:02:01,18.11
2015-06-12 08:02:01,17.984
2015-06-12 09:02:01,17.922
2015-06-12 10:02:01,18.047
2015-06-12 11:02:01,18.172
2015-06-12 12:02:01,18.297
2015-06-12 13:02:01,18.735
2015-06-12 14:02:01,19.423
2015-06-12 15:02:01,20.362000000000002
2015-06-12 16:02:01,20.987
2015-06-12 17:02:01,21.425
2015-06-12 18:02:01,21.3
2015-06-12 19:02:01,21.237
2015-06-12 20:02:01,21.237
2015-06-12 21:02:01,21.112
2015-06-12 22:02:01,20.862
2015-06-12 23:02:01,20.612
2015-06-13 00:02:01,20.299
2015-06-13 01:02:01,19.986
2015-06-13 02:02:01,19.611
2015-06-13 03:02:01,19.361
2015-06-13 04:02:01,19.048
2015-06-13 05:02:01,18.798
2015-06-13 06:02:01,18.61
2015-06-13 07:02:01,18.36
2015-06-13 08:02:01,18.235
2015-06-13 09:02:01,18.172
2015-06-13 10:02:01,18.235
2015-06-13 11:02:01,18.36
2015-06-13 12:02:01,18.548
2015-06-13 13:02:01,18.923
2015-06-13 14:02:01,19.674
2015-06-13 15:02:01,20.487
2015-06-13 16:02:01,20.987
2015-06-13 17:02:01,21.425
2015-06-13 18:02:01,21.237
2015-06-13 19:02:01,21.112
2015-06-13 20:02:01,21.05
2015-06-13 21:02:01,20.925
2015-06-13 22:02:01,20.737
2015-06-13 23:02:01,20.424
2015-06-14 00:02:01,20.111
2015-06-14 01:02:01,19.799
2015-06-14 02:02:01,19.423
2015-06-14 03:02:01,19.173
2015-06-14 04:02:01,18.86
2015-06-14 05:02:01,18.548
2015-06-14 06:02:01,18.235
2015-06-14 07:02:01,17.984
2015-06-14 08:02:01,17.797
2015-06-14 09:02:01,17.734
2015-06-14 10:02:01,17.859
2015-06-14 11:02:01,17.922
2015-06-14 12:02:01,18.235
2015-06-14 13:02:01,18.485
2015-06-14 14:02:01,19.236
2015-06-14 15:02:01,20.049
2015-06-14 16:02:01,20.612
2015-06-14 17:02:01,20.737
2015-06-14 18:02:01,20.549
2015-06-14 19:02:01,20.362000000000002
2015-06-14 20:02:01,20.299
2015-06-14 21:02:01,20.362000000000002
2015-06-14 22:02:01,20.174
2015-06-14 23:02:01,19.924
2015-06-15 00:02:01,19.611
2015-06-15 01:02:01,19.298
2015-06-15 02:02:01,18.985
2015-06-15 03:02:01,18.673
2015-06-15 04:02:01,18.36
2015-06-15 05:02:01,18.11
2015-06-15 06:02:01,17.797
2015-06-15 07:02:01,17.609
2015-06-15 08:02:01,17.484
2015-06-15 09:02:01,17.359
2015-06-15 10:02:01,17.421
2015-06-15 11:02:01,17.609
2015-06-15 12:02:01,17.859
2015-06-15 13:02:01,18.172
2015-06-15 14:02:01,18.798
2015-06-15 15:02:01,19.611
2015-06-15 16:02:01,20.111
2015-06-15 17:02:01,20.299
2015-06-15 18:02:01,19.986
2015-06-15 19:02:01,19.799
2015-06-15 20:02:01,19.674
2015-06-15 21:02:01,19.674
2015-06-15 22:02:01,19.548
2015-06-15 23:02:01,19.361
2015-06-16 00:02:01,19.111
2015-06-16 01:02:01,18.798
2015-06-16 02:02:01,18.422
2015-06-16 03:02:01,18.11
2015-06-16 04:02:01,17.797
2015-06-16 05:02:01,17.546
2015-06-16 06:02:01,17.296
2015-06-16 07:02:01,16.983
2015-06-16 08:02:01,16.858
2015-06-16 09:02:01,16.858
2015-06-16 10:02:01,16.983
2015-06-16 11:02:01,17.108
2015-06-16 12:02:01,17.484
2015-06-16 13:02:01,17.797
2015-06-16 14:02:01,18.548
2015-06-16 15:02:01,19.423
2015-06-16 16:02:01,19.986
2015-06-16 17:02:01,20.174
2015-06-16 18:02:01,19.861
2015-06-16 19:02:01,19.611
2015-06-16 20:02:01,19.611
2015-06-16 21:02:01,19.611
2015-06-16 22:02:01,19.486
2015-06-16 23:02:01,19.298
2015-06-17 00:02:01,18.985
2015-06-17 01:02:01,18.673
2015-06-17 02:02:01,18.36
2015-06-17 03:02:01,18.047
