date,2017_30_b_elder,2017_40_t_gaugepool,2017_18_b_edells,2017_13_au_elder_eoe,2017_26_rgrove,2017_23_u_lwalker,2017_24_t_whitehouse,2017_34_t_tenmilepool,2017_36_t_hunters,2017_17_b_merganser,2017_39_u_gaugepool,2017_7_t_wld,2017_10_uwld_dskunk,2017_11_u_fox,2017_32_u_skunk,2017_1_uskunk_bedell
2017-05-10 19:00:00,21.396,21.267,21.142,21.079,21.084,21.416,20.968000000000004,21.228,20.924,20.955,21.357,20.998,21.328000000000007,21.312,20.845,21.085
2017-05-10 20:00:00,21.459,21.33,21.205,21.142,21.209,21.478,21.031,21.291,21.049,21.08,21.42,20.998,21.328000000000007,21.312,20.97,21.147
2017-05-10 21:00:00,21.271,20.954,21.08,21.079,21.146,21.103,20.906,21.04,20.798,20.955,21.045,20.936,21.141,21.249,20.845,21.022
2017-05-10 22:00:00,20.771,20.516,20.642,20.829,20.708,20.665,20.53,20.54,20.423,20.58,20.544,20.623,20.703000000000007,20.811,20.532,20.71
2017-05-10 23:00:00,20.27,19.827,20.204,20.453,20.333,20.039,20.093,19.977,19.922,20.142,19.919,20.247,20.202,20.436,20.094,20.334
2017-05-11 00:00:00,19.895,19.514,19.766,20.078,19.895,19.664,19.655,19.601,19.547,19.767,19.543,19.872,19.764,19.999,19.719,19.959
2017-05-11 01:00:00,19.394,19.013,19.328,19.64,19.457,19.163,19.28,19.1,19.109,19.329,19.042,19.434,19.264,19.498,19.344,19.521
2017-05-11 02:00:00,19.081,18.7,19.015,19.389,19.144,18.912,18.967,18.787,18.858,19.078,18.792,19.184,18.951,19.186,19.031,19.209
2017-05-11 03:00:00,18.455,18.011,18.514,18.951,18.643,18.161,18.467,18.161,18.17,18.578,18.041,18.683,18.325,18.685,18.468,18.708
2017-05-11 04:00:00,18.204,17.824,18.201,18.575,18.267,17.973,18.154,17.910999999999994,17.982,18.265,17.852999999999994,18.37,18.012,18.31,18.218,18.333
2017-05-11 05:00:00,18.017,17.636,18.076,18.387,18.142,17.785,17.967,17.785999999999994,17.794,18.14,17.665,18.183,17.824,18.122,18.03,18.145
2017-05-11 06:00:00,17.829,17.51,17.887999999999995,18.137,17.954,17.598,17.779,17.598,17.669,17.952,17.54,17.995,17.636,17.935,17.843,17.957
2017-05-11 07:00:00,17.453,17.072,17.575,17.886,17.641,17.159000000000002,17.529,17.222,17.23,17.639,17.102,17.745,17.323,17.685,17.53,17.707
2017-05-11 08:00:00,17.328,17.009,17.387,17.698,17.39,17.097,17.340999999999998,17.097,17.168,17.451,17.039,17.494,17.136,17.434,17.342,17.519000000000002
2017-05-11 09:00:00,17.578,17.448,17.575,17.761,17.578,17.535,17.529,17.41,17.480999999999998,17.639,17.477999999999998,17.557000000000002,17.449,17.56,17.593,17.582
2017-05-11 10:00:00,17.954,17.949,17.951,18.011,17.954,18.036,17.904,17.910999999999994,17.857,17.952,17.977999999999994,17.87,17.824,17.935,17.905,17.895
2017-05-11 11:00:00,18.33,18.387,18.389,18.325,18.33,18.412,18.279,18.412,18.232,18.327,18.479,18.245,18.325,18.373,18.218,18.208
2017-05-11 12:00:00,18.643,18.512,18.514,18.575,18.518,18.662,18.405,18.537,18.357,18.453,18.604,18.37,18.513,18.56,18.406,18.52
2017-05-11 13:00:00,18.956,18.763,18.765,18.826,18.768,18.975,18.655,18.725,18.608,18.703,18.917,18.621,18.826,18.81,18.593,18.771
2017-05-11 14:00:00,19.331,19.076,19.015,19.139,19.018,19.413,18.905,19.038,18.921,18.953,19.23,18.871,19.139,19.123,18.906,19.146
2017-05-11 15:00:00,19.769,19.452,19.328,19.452,19.394,19.789,19.217,19.413,19.234,19.203,19.606,19.184,19.514,19.498,19.156,19.459
2017-05-11 16:00:00,20.145,19.827,19.703,19.827,19.769,20.227,19.53,19.851,19.609,19.579,20.044,19.559,19.952,19.874,19.532,19.834
2017-05-11 17:00:00,20.583,20.203,20.016,20.14,20.082,20.665,19.905,20.164,19.922,19.892,20.419,19.872,20.265,20.249,19.844,20.209
2017-05-11 18:00:00,20.645,20.328,20.267,20.391,20.333,20.665,20.093,20.352,20.11,20.142,20.544,20.122,20.453,20.499,20.094,20.334
2017-05-11 19:00:00,20.583,20.328,20.329,20.453,20.395,20.602,20.155,20.352,20.173,20.205,20.544,20.185,20.453,20.499,20.157,20.397
2017-05-11 20:00:00,20.52,20.266,20.267,20.391,20.333,20.54,20.093,20.29,20.11,20.142,20.419,20.185,20.39,20.436,20.157,20.334
2017-05-11 21:00:00,20.458,20.14,20.204,20.391,20.27,20.477,20.093,20.164,20.048,20.142,20.294,20.185,20.327,20.374,20.094,20.272
2017-05-11 22:00:00,20.145,19.827,20.016,20.203,20.082,20.102,19.843,19.914,19.797,19.954,19.981,19.997,20.077,20.186,19.907,20.084
2017-05-11 23:00:00,19.832,19.514,19.703,19.953,19.832,19.726,19.593,19.538,19.484,19.641,19.668,19.81,19.764,19.936,19.657,19.834
2017-05-12 00:00:00,19.394,19.013,19.328,19.702,19.457,19.1,19.217,19.1,19.046,19.329,18.98,19.497,19.389,19.561,19.219,19.584
2017-05-12 01:00:00,19.081,18.763,19.077,19.389,19.081,18.85,18.967,18.787,18.733,19.078,18.729,19.184,19.076,19.248,18.969,19.271
2017-05-12 02:00:00,18.643,18.262,18.702,19.013,18.705,18.412,18.53,18.349,18.295,18.703,18.229,18.871,18.638,18.873,18.593,18.896
2017-05-12 03:00:00,18.267,17.886,18.326,18.638,18.455,18.099,18.217,17.973,18.044,18.39,17.977999999999994,18.496,18.2,18.435,18.343,18.395
2017-05-12 04:00:00,17.829,17.51,18.012999999999995,18.262,18.079,17.66,17.904,17.598,17.669,18.014,17.602999999999994,18.183,17.762,18.06,17.968,18.02
2017-05-12 05:00:00,17.453,17.134,17.637999999999995,17.886,17.704,17.347,17.592,17.285,17.355999999999998,17.702,17.227,17.807000000000006,17.386,17.685,17.655,17.645
2017-05-12 06:00:00,17.077,16.759,17.325,17.51,17.39,16.971,17.215999999999998,16.909000000000002,16.98,17.389,16.851,17.494,17.01,17.309,17.342,17.207
2017-05-12 07:00:00,16.764,16.570999999999998,17.074,17.197,17.077,16.658,16.965999999999998,16.658,16.729,17.137999999999998,16.601,17.180999999999994,16.697,17.059,17.092,16.956
2017-05-12 08:00:00,16.514,16.383,16.824,16.945999999999998,16.889,16.47,16.779,16.47,16.541,16.95,16.413,16.993,16.509,16.809,16.842,16.706
2017-05-12 09:00:00,16.451,16.32,16.698,16.759,16.702,16.345,16.654,16.345,16.479,16.762999999999998,16.351,16.805999999999994,16.384,16.621,16.717,16.581
2017-05-12 10:00:00,16.576,16.508,16.761,16.820999999999998,16.702,16.533,16.654,16.47,16.604,16.825,16.476,16.743,16.509,16.684,16.717,16.706
2017-05-12 11:00:00,17.077,16.945999999999998,17.012,17.072,16.952,17.034000000000002,16.965999999999998,16.909000000000002,16.917,17.012999999999998,16.977,16.930999999999994,16.948,16.997,16.967,17.019000000000002
2017-05-12 12:00:00,17.578,17.322,17.325,17.385,17.265,17.598,17.215999999999998,17.285,17.23,17.326,17.415,17.244,17.449,17.434,17.217,17.457
2017-05-12 13:00:00,18.079,17.761,17.7,17.824,17.704,18.099,17.529,17.723,17.543,17.639,17.916,17.557000000000002,17.949,17.872,17.53,17.895
2017-05-12 14:00:00,18.705,18.262,18.139,18.262,18.142,18.725,18.029,18.224,18.044,18.077,18.479,18.057,18.513,18.373,17.968,18.395
2017-05-12 15:00:00,19.143,18.638,18.514,18.7,18.58,19.1,18.342,18.6,18.42,18.39,18.855,18.433,18.951,18.81,18.343,18.833
2017-05-12 16:00:00,19.769,19.139,18.952,19.201,19.018,19.726,18.78,19.1,18.858,18.828,19.355,18.871,19.514,19.373,18.781,19.334
2017-05-12 17:00:00,20.27,19.64,19.453,19.702,19.519,20.227,19.28,19.601,19.359,19.329,19.919,19.309,20.077,19.874,19.219,19.834
2017-05-12 18:00:00,20.645,19.953,19.828,20.078,19.957,20.602,19.593,19.977,19.735,19.704,20.294,19.747,20.453,20.311,19.594,20.209
2017-05-12 19:00:00,20.458,20.078,19.954,20.078,20.082,20.54,19.78,20.102,19.86,19.767,20.294,19.872,20.39,20.374,19.782,20.147
2017-05-12 20:00:00,20.082,19.89,19.828,19.953,19.895,19.977,19.655,19.914,19.672,19.704,19.981,19.747,20.077,20.124,19.657,19.959
2017-05-12 21:00:00,19.519,19.327,19.453,19.577,19.457,19.351,19.28,19.351,19.171,19.391,19.355,19.434,19.514,19.623,19.219,19.584
2017-05-12 22:00:00,20.145,20.078,19.891,20.015,19.769,20.227,19.718,19.851,19.922,19.767,20.044,19.935,19.952,19.874,19.782,25.648000000000003
2017-05-12 23:00:00,19.707,19.452,19.641,19.953,19.832,19.601,19.593,19.476,19.547,19.641,19.606,19.622,19.389,19.748,19.719,19.771
2017-05-13 00:00:00,18.893,18.951,19.203,19.389,19.331,18.725,19.155,19.038,18.984,19.266,19.042,19.246,18.638,19.123,19.156,19.271
2017-05-13 01:00:00,17.829,18.137,18.452,18.512,18.455,17.598,18.467,18.161,18.107,18.578,18.041,18.433,17.574,18.122,18.343,18.395
2017-05-13 02:00:00,17.202,17.448,17.762999999999995,17.824,17.766,16.971,17.842,17.472,17.543,17.952,17.352,17.745,16.948,17.497,17.78,17.707
2017-05-13 03:00:00,16.639,16.884,17.137,17.26,17.203,16.408,17.215999999999998,16.846,16.98,17.326,16.789,17.180999999999994,16.384,16.872,17.217,17.144000000000002
2017-05-13 04:00:00,16.262999999999998,16.508,16.698,16.820999999999998,16.764,16.094,16.779,16.408,16.604,16.887999999999998,16.351,16.68,16.009,16.434,16.779,16.706
2017-05-13 05:00:00,15.824000000000002,16.132,16.323,16.383,16.326,15.656,16.403,16.032,16.166,16.45,15.975,16.305,15.633,16.058,16.404,16.268
2017-05-13 06:00:00,15.449000000000002,15.755999999999998,15.947,16.007,15.95,15.343,16.028,15.656,15.79,16.074,15.599,15.929,15.257,15.683,16.029,15.893
2017-05-13 07:00:00,15.261,15.505,15.634,15.755999999999998,15.699000000000002,15.155,15.715,15.405,15.539,15.761,15.349,15.616,15.132,15.433,15.716,15.642
2017-05-13 08:00:00,14.885,15.129,15.383,15.38,15.323,14.779000000000002,15.403,15.092,15.226,15.51,15.035,15.366,14.755999999999998,15.12,15.403,15.329
2017-05-13 09:00:00,14.947,15.066,15.133,15.254,15.198,14.904000000000002,15.215,14.904000000000002,15.1,15.26,14.91,15.115,14.755999999999998,14.995,15.215,15.142
2017-05-13 10:00:00,15.261,15.192,15.258,15.38,15.323,15.28,15.215,15.155,15.226,15.323,15.223,15.241,15.194,15.308,15.34,15.267
2017-05-13 11:00:00,16.2,16.32,15.634,15.755999999999998,15.699000000000002,16.47,15.59,15.656,16.479,15.573,15.912,15.554,16.195999999999998,15.871,16.029,15.642
2017-05-13 12:00:00,17.265,17.698,16.886,16.820999999999998,16.827,17.472,16.779,17.159000000000002,17.543,16.7,17.29,16.68,17.699,17.122,17.155,16.769000000000002
2017-05-13 13:00:00,18.517,19.577,18.452,18.199,18.205,18.662,18.405,18.85,19.297,18.265,18.792,18.183,19.514,18.685,18.656,18.333
2017-05-13 14:00:00,19.832,20.891,19.954,19.514,19.519,19.914,19.905,20.29,20.486,19.767,20.169,19.622,20.765,20.061,19.969,19.646
2017-05-13 15:00:00,20.771,21.705,20.955,20.516,20.646,20.853,20.906,21.291,21.362,20.893,21.232,20.623,21.453000000000007,20.999,20.907,20.584
2017-05-13 16:00:00,18.142,18.137,18.827,18.199,19.582,17.598,18.592,19.476,18.044,18.327,18.729,18.558,19.389,19.248,18.844,17.394000000000002
2017-05-13 17:00:00,17.578,11.178,17.325,18.074,17.516,17.097,17.029,16.032,16.291,17.137999999999998,11.213,17.807000000000006,17.01,17.685,17.092,17.457
2017-05-13 18:00:00,20.145,11.303,19.077,19.953,20.333,19.664,19.655,18.85,20.11,19.203,11.276,19.747,18.826,20.186,11.272,11.323
2017-05-13 19:00:00,17.265,11.24,11.31,17.698,17.077,16.783,16.779,15.844,17.168,16.512,11.338,16.993,16.447,17.247,11.272,11.323
2017-05-13 20:00:00,15.386,11.178,11.247,15.819,15.135,15.029000000000002,14.527,13.839,14.912,14.446,11.276,15.115,14.505,15.308,11.147,11.26
2017-05-13 21:00:00,14.07,10.989,11.184,14.377,13.819,13.838,13.464,12.961,13.722,13.380999999999998,11.088,13.675,13.315,13.931,11.085,11.198
2017-05-13 22:00:00,11.876,10.738,10.996,12.119000000000002,11.562,11.456,10.836,10.515,11.276,10.812,10.837,11.232,10.808,11.428,10.959,11.072
2017-05-13 23:00:00,11.186,10.55,10.808,11.366,10.998,10.954,10.899,10.578,11.088,10.875,10.649,10.918,10.62,11.053,10.772,10.885
2017-05-14 00:00:00,10.621,10.424,10.62,10.738,10.496,10.39,10.336,10.139,10.523,10.311,10.524,10.417,10.119,10.552,10.584,10.634
2017-05-14 01:00:00,9.931,10.299,10.432,9.985,9.806,9.637,9.585,9.386,9.77,9.622,10.335,9.728,9.429,9.864,10.396,10.446
2017-05-14 02:00:00,9.116,10.173,10.244000000000002,9.232,9.053,8.884,8.771,8.57,9.017,8.807,10.21,8.913,8.613999999999999,9.05,10.208,10.258
2017-05-14 03:00:00,8.363,10.048,10.118,8.415,8.237,8.131,8.02,7.817,8.201,7.992000000000001,10.147,8.097999999999999,7.8610000000000015,8.299,10.02,10.133
2017-05-14 04:00:00,7.61,9.922,9.993,7.724,7.5470000000000015,7.44,7.332000000000002,7.127000000000002,7.511,7.302,9.959,7.407999999999999,7.171,7.547999999999999,9.895,10.008
2017-05-14 05:00:00,6.982,9.734,9.867,7.096,6.919,6.812,6.706,6.562,6.882999999999999,6.738,9.834,6.7810000000000015,6.544,6.9220000000000015,9.77,9.883
2017-05-14 06:00:00,6.479,9.608,9.679,6.53,6.416,6.31,6.205,6.059,6.318,6.172999999999999,9.646,6.28,6.042000000000002,6.421,9.645,9.757
2017-05-14 07:00:00,5.977,9.42,9.554,6.028,5.914,5.808,5.705,5.557,5.815,5.671,9.52,5.778,5.602,5.92,9.519,9.569
2017-05-14 08:00:00,5.6,9.294,9.428,5.776,5.537000000000001,5.494,5.517,5.18,5.627000000000002,5.546,9.395,5.527,5.226,5.607,9.394,9.507
2017-05-14 09:00:00,6.731,9.294,9.428,6.53,6.605,7.001,6.581,6.687,6.695,6.549,9.332,6.2170000000000005,6.544,6.421,9.394,9.507
2017-05-14 10:00:00,10.245,9.294,9.616,9.232,9.429,12.02,9.71,10.578,10.962,9.434,9.332,8.474,9.617,8.925,9.582,9.757
2017-05-14 11:00:00,14.822,9.483,9.93,12.809,13.945,15.593,14.464,15.656,15.915,13.444,9.52,12.046,13.566,12.93,9.77,9.945
2017-05-14 12:00:00,18.017,9.797,10.244000000000002,16.383,17.704,18.537,17.029,18.224,17.730999999999995,16.95,9.897,16.18,16.948,16.872,10.083,10.196
2017-05-14 13:00:00,36.447,10.362,10.745,32.824,37.194,32.974000000000004,37.463,35.406,45.621,35.822,10.398,32.496,32.013000000000005,34.247,10.709,10.634
2017-05-14 14:00:00,28.772,10.989,11.247,28.144,28.71,27.855,28.343000000000004,27.48,13.847,27.457,10.962,28.124,27.83,28.75,11.147,11.01
2017-05-14 15:00:00,25.836,11.366,11.748,26.894,25.773000000000003,25.543000000000006,25.844,13.964,14.536,26.207,11.464,26.875,25.893,26.437,11.335,12.137
2017-05-14 16:00:00,25.086,11.617,12.062,24.519,25.211,24.418000000000006,24.969,14.089,14.85,24.769,11.652,23.875,23.955,24.687,11.961,11.824000000000002
2017-05-14 17:00:00,33.142,11.742,12.187,33.822,32.455,31.976,12.65,14.152,14.912,12.003,11.777,32.621,30.702,32.623000000000005,12.149,12.137
2017-05-14 18:00:00,20.52,11.805,11.937,20.891,20.395,20.164,12.588,14.027,14.599,11.94,11.84,12.046,12.187,12.367,11.961,12.012
2017-05-14 19:00:00,19.394,11.742,11.811,19.827,19.269,18.85,12.338,13.839,14.098,12.003,11.777,12.172,12.25,12.43,11.836,11.886
2017-05-14 20:00:00,12.879,11.617,11.686,14.314,12.816,11.832,12.025,13.588,13.784,12.128,11.652,12.234000000000002,12.124,12.242,11.711,11.761
2017-05-14 21:00:00,9.241,11.429,11.623,10.613,8.865,8.256,11.837,13.337,13.470999999999998,12.128,11.464,12.046,11.811,11.929,11.523,11.636
2017-05-14 22:00:00,7.358,11.178,11.435,9.546,7.735,6.497999999999998,11.712,13.024,13.283,11.94,11.276,11.796,11.623,11.741,11.398,11.448
2017-05-14 23:00:00,9.618,10.989,11.247,9.985,9.492,9.511,11.712,12.773,12.969,11.752,11.088,11.608,11.498,11.679,11.21,11.26
2017-05-15 00:00:00,10.182,10.800999999999998,10.996,10.55,10.182,10.076,11.712,12.585,12.719,11.564,10.9,11.482,11.372,11.554,11.022,11.072
2017-05-15 01:00:00,10.12,10.675,10.808,10.613,10.182,10.013,11.649,12.46,12.53,11.439,10.774,11.357,11.247,11.366,10.834,10.885
2017-05-15 02:00:00,9.806,10.55,10.683,10.362,9.931,9.7,11.462,12.334,12.342,11.314,10.649,11.169,11.059,11.241,10.646,10.697
2017-05-15 03:00:00,9.429,10.424,10.494000000000002,9.922,9.492,9.323,11.274,12.146,12.217,11.126,10.524,11.044,10.934,11.053,10.458,10.509
2017-05-15 04:00:00,8.99,10.299,10.369000000000002,9.483,9.053,8.884,11.149,12.021,12.029000000000002,11.0,10.335,10.856,10.746,10.865,10.333,10.384
2017-05-15 05:00:00,8.488,10.111,10.244000000000002,9.043,8.613999999999999,8.445,10.961,11.832,11.903,10.812,10.21,10.73,10.557,10.74,10.145,10.258
2017-05-15 06:00:00,8.049,9.922,10.055,8.541,8.112,8.005,10.836,11.644,11.715,10.687,10.022,10.542,10.369000000000002,10.552,10.02,10.133
2017-05-15 07:00:00,7.6720000000000015,9.734,9.93,8.101,7.735,7.629,10.711,11.519,11.59,10.499,9.834,10.354,10.244000000000002,10.364,9.895,10.008
2017-05-15 08:00:00,7.296,9.608,9.805,7.661,7.295,7.126,10.586,11.331,11.464,10.374,9.646,10.417,10.056,10.177,9.77,9.82
2017-05-15 09:00:00,7.9860000000000015,9.546,9.805,7.85,7.922999999999999,8.068,10.461,11.393,11.402,10.311,9.646,10.354,9.931,10.052,9.77,9.883
2017-05-15 10:00:00,10.559,9.608,9.93,11.052,10.496,10.578,10.586,11.582,11.527,10.311,9.646,10.166,10.119,10.114,9.895,10.133
2017-05-15 11:00:00,10.245,9.734,10.244000000000002,10.55,11.625,24.168000000000006,10.774,11.895,11.903,10.499,9.834,10.229,10.683,10.427,10.083,10.258
2017-05-15 12:00:00,10.684,10.111,10.62,11.178,12.377,21.478,11.274,12.397,13.032,10.812,10.147,10.668,11.435,12.868,10.396,10.509
2017-05-15 13:00:00,11.249,10.675,11.059,11.68,12.816,11.268,11.775,13.024,13.659,11.314,10.649,11.294,11.874,13.118,11.022,10.947
2017-05-15 14:00:00,11.876,11.303,11.623,12.056,13.067,11.77,12.275,13.839,14.286,11.94,11.276,11.733,11.748,11.866,11.46,11.323
2017-05-15 15:00:00,11.813,11.68,12.062,11.931,13.192,11.895,12.65,14.403,14.912,12.379,11.777,12.046,11.874,11.992,11.648,12.45
2017-05-15 16:00:00,12.064,11.931,12.375,12.182,12.189,12.334,12.963,14.591,15.351,12.442,11.965,11.921,11.999,12.179,12.274,12.2
2017-05-15 17:00:00,12.127,11.993,12.438,12.307,12.377,12.647,13.088,14.653,15.414,12.316,11.965,12.109000000000002,12.312,12.43,12.399,12.387
2017-05-15 18:00:00,12.189,11.993,12.187,12.432,12.377,12.835,13.026,14.528,15.1,12.254,12.028,12.36,12.563,12.68,12.274,12.262
2017-05-15 19:00:00,12.127,11.931,12.062,12.307,12.252,12.71,12.776,14.34,14.599,12.316,12.028,12.547,12.688,12.805,12.024,12.137
2017-05-15 20:00:00,11.938,11.805,11.937,12.119000000000002,12.064,12.397,12.463,14.089,14.286,12.442,11.903,12.61,12.5,12.617,11.898,11.949000000000002
2017-05-15 21:00:00,11.813,11.617,11.811,11.993,11.876,12.083,12.213,13.839,14.035,12.504,11.652,12.422,12.124,12.242,11.773,11.824000000000002
2017-05-15 22:00:00,11.625,11.366,11.686,11.805,11.75,11.958,12.087,13.525,13.784,12.379,11.464,12.109000000000002,11.936,12.054,11.648,11.699000000000002
2017-05-15 23:00:00,11.437,11.115,11.435,11.68,11.562,11.895,12.025,13.275,13.534,12.066,11.213,11.921,11.811,11.929,11.398,11.511
2017-05-16 00:00:00,11.249,10.927,11.184,11.491,11.374,11.707,12.025,13.086,13.22,11.878,11.025,11.796,11.686,11.804,11.21,11.26
2017-05-16 01:00:00,11.06,10.738,10.996,11.24,11.123,11.519,11.962,12.898,12.969,11.752,10.837,11.67,11.498,11.679,10.959,11.01
2017-05-16 02:00:00,10.81,10.613,10.745,11.052,10.935,11.393,11.837,12.773,12.781,11.627,10.712,11.482,11.31,11.491,10.772,10.822
2017-05-16 03:00:00,10.621,10.487,10.62,10.800999999999998,10.684,11.205,11.649,12.648,12.656,11.439,10.586,11.294,11.184,11.303,10.584,10.634
2017-05-16 04:00:00,10.433,10.362,10.432,10.613,10.559,11.017,11.462,12.46,12.53,11.251,10.461,11.169,10.996,11.178,10.458,10.509
2017-05-16 05:00:00,10.308,10.236,10.369000000000002,10.487,10.433,10.892,11.337,12.334,12.405,11.126,10.335,10.981,10.871,10.99,10.271,10.384
2017-05-16 06:00:00,10.182,10.111,10.244000000000002,10.424,10.308,10.703,11.212,12.209,12.342,11.0,10.21,10.856,10.746,10.865,10.208,10.321
2017-05-16 07:00:00,10.12,9.985,10.181,10.362,10.308,10.578,11.149,12.146,12.217,10.875,10.022,10.73,10.62,10.74,10.145,10.258
2017-05-16 08:00:00,10.057,9.922,10.118,10.299,10.308,10.515,11.086,12.083,12.154000000000002,10.75,9.959,10.668,10.495,10.615,10.083,10.196
2017-05-16 09:00:00,10.12,9.859,10.118,10.362,10.433,10.515,11.024,12.083,12.154000000000002,10.687,9.959,10.542,10.495,10.615,10.083,10.258
2017-05-16 10:00:00,10.182,9.922,10.181,10.424,10.496,10.578,11.086,12.146,12.28,10.687,9.959,10.542,10.557,10.677,10.145,10.258
2017-05-16 11:00:00,10.308,9.985,10.181,10.487,10.559,10.640999999999998,11.086,12.209,12.342,10.687,10.022,10.542,10.557,10.677,10.208,10.321
2017-05-16 12:00:00,10.433,10.048,10.306,10.613,10.872,10.829,11.212,12.334,12.593,10.687,10.085,10.668,10.746,10.928,10.333,10.509
2017-05-16 13:00:00,10.559,10.173,10.432,10.738,10.998,11.017,11.274,12.397,12.656,10.75,10.21,10.793,10.808,11.053,10.396,10.572
2017-05-16 14:00:00,10.684,10.299,10.494000000000002,10.800999999999998,11.061,11.08,11.337,12.585,12.781,10.875,10.398,10.918,10.934,11.115,10.521,10.697
2017-05-16 15:00:00,10.684,10.424,10.557,10.800999999999998,10.81,11.017,11.274,12.585,12.719,10.938,10.461,10.918,10.934,11.115,10.521,10.634
2017-05-16 16:00:00,10.684,10.424,10.557,10.738,10.747,11.017,11.212,12.585,12.719,11.0,10.524,10.981,10.934,11.115,10.521,10.634
2017-05-16 17:00:00,10.684,10.487,10.557,10.738,10.747,11.017,11.149,12.522,12.656,11.0,10.586,10.981,10.934,11.053,10.521,10.634
2017-05-16 18:00:00,10.684,10.55,10.557,10.738,10.684,11.017,11.086,12.46,12.593,11.0,10.586,10.981,10.934,11.053,10.521,10.634
2017-05-16 19:00:00,10.621,10.55,10.557,10.738,10.684,10.892,11.086,12.397,12.468,11.0,10.586,10.918,10.871,10.99,10.521,10.634
2017-05-16 20:00:00,10.621,10.487,10.557,10.675,10.621,10.829,11.024,12.334,12.405,10.938,10.524,10.856,10.808,10.928,10.521,10.634
2017-05-16 21:00:00,10.559,10.424,10.557,10.675,10.621,10.765999999999998,11.024,12.209,12.28,10.875,10.461,10.793,10.746,10.865,10.521,10.572
2017-05-16 22:00:00,10.496,10.362,10.494000000000002,10.613,10.559,10.703,10.961,12.146,12.217,10.812,10.398,10.73,10.62,10.803,10.458,10.509
